,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
196504,0.5553,0.3535,0.3148,0.2141,0.1867,0.4376,0.3002,0.247,0.2096,0.1157,0.4012,0.3021,0.2951,0.1973,0.1487,0.3483,0.2758,0.2561,0.1831,0.1241,0.3983,0.2587,0.2208,0.2094,0.2362
196505,0.5604,0.3651,0.3248,0.2129,0.1922,0.4395,0.3018,0.2465,0.2092,0.1159,0.4,0.3032,0.2949,0.1975,0.1492,0.3491,0.275,0.2572,0.1836,0.1229,0.3993,0.2586,0.2209,0.2092,0.2401
196506,0.5425,0.3607,0.3128,0.2129,0.1914,0.4388,0.3032,0.2416,0.2078,0.1167,0.4011,0.3054,0.293,0.1986,0.1505,0.3497,0.277,0.2588,0.1845,0.1237,0.3988,0.2581,0.2198,0.2086,0.2374
196507,0.4424,0.3672,0.2992,0.2241,0.1337,0.4849,0.2893,0.2549,0.2305,0.1586,0.4204,0.3116,0.2623,0.2294,0.159,0.358,0.302,0.2703,0.2108,0.1963,0.4062,0.2511,0.233,0.2035,0.2025
196508,0.4467,0.3669,0.2987,0.2263,0.1345,0.4972,0.2917,0.255,0.2297,0.1591,0.4178,0.3109,0.2612,0.2304,0.1601,0.3574,0.3015,0.2707,0.2115,0.1962,0.4072,0.2503,0.2335,0.2033,0.2006
196509,0.4496,0.3595,0.299,0.2257,0.1343,0.4851,0.2941,0.2547,0.2291,0.1595,0.4194,0.3094,0.2605,0.2301,0.1601,0.3592,0.303,0.2709,0.2116,0.1954,0.4091,0.2505,0.2337,0.2041,0.1994
196510,0.4518,0.3534,0.2992,0.2267,0.1345,0.4888,0.2916,0.256,0.2272,0.1581,0.42,0.3087,0.2604,0.2299,0.1592,0.3601,0.3041,0.2723,0.212,0.1936,0.4089,0.2506,0.235,0.204,0.1981
196511,0.4592,0.3503,0.2986,0.2279,0.1351,0.5133,0.289,0.2571,0.2278,0.1586,0.4202,0.3069,0.2604,0.2284,0.1611,0.3614,0.3073,0.2729,0.2129,0.1912,0.4106,0.2516,0.2353,0.2041,0.1992
196512,0.4463,0.3345,0.2981,0.2294,0.1367,0.5391,0.2879,0.2562,0.2266,0.1584,0.4263,0.3087,0.2625,0.229,0.1602,0.3629,0.31,0.2749,0.2142,0.1911,0.4105,0.252,0.237,0.2044,0.1961
196601,0.4538,0.3373,0.2997,0.233,0.136,0.5412,0.2793,0.2538,0.2275,0.1573,0.4277,0.3067,0.2617,0.2282,0.1628,0.3616,0.3113,0.2743,0.2153,0.1839,0.4094,0.2518,0.2365,0.2047,0.1952
196602,0.4524,0.3323,0.3004,0.2329,0.1348,0.5469,0.2773,0.2525,0.2267,0.1564,0.4257,0.3066,0.2619,0.2282,0.1603,0.361,0.3132,0.2752,0.213,0.1848,0.4114,0.2523,0.2372,0.2044,0.1914
196603,0.456,0.3348,0.2975,0.2363,0.1333,0.5553,0.2655,0.2521,0.227,0.1551,0.4275,0.3059,0.2603,0.2283,0.1591,0.3601,0.3143,0.2766,0.2144,0.1843,0.4129,0.2523,0.2385,0.2047,0.193
196604,0.4597,0.3393,0.2943,0.2383,0.1354,0.5668,0.268,0.2503,0.2268,0.1568,0.4281,0.3081,0.2624,0.2285,0.1602,0.3623,0.3176,0.2782,0.2145,0.1826,0.4142,0.2542,0.2388,0.2043,0.1927
196605,0.4686,0.3347,0.2965,0.2371,0.1354,0.5676,0.2696,0.2479,0.2247,0.1561,0.4258,0.3078,0.2637,0.228,0.159,0.3649,0.3198,0.2798,0.2154,0.1796,0.4138,0.2534,0.2398,0.2042,0.1909
196606,0.4618,0.3458,0.299,0.2369,0.1363,0.55,0.2738,0.2491,0.2245,0.1574,0.4241,0.3094,0.2633,0.2275,0.1602,0.3649,0.3191,0.2789,0.2151,0.1828,0.4146,0.2552,0.2389,0.2047,0.1914
196607,0.8529,0.3223,0.2824,0.234,0.1466,0.3884,0.3366,0.2698,0.2439,0.1444,0.4436,0.3302,0.2718,0.2301,0.1915,0.3828,0.3104,0.2596,0.1817,0.1918,0.4592,0.3071,0.2353,0.223,0.2125
196608,0.8462,0.3224,0.2821,0.2336,0.1465,0.391,0.3371,0.2697,0.2446,0.1456,0.4437,0.3284,0.2714,0.229,0.1922,0.3833,0.3111,0.2601,0.1832,0.1879,0.4591,0.307,0.2354,0.2226,0.2125
196609,0.8589,0.3226,0.2838,0.2345,0.1467,0.3945,0.3214,0.2707,0.2447,0.146,0.4438,0.3249,0.2711,0.2289,0.1932,0.383,0.3091,0.2612,0.185,0.1944,0.457,0.3059,0.2354,0.2234,0.2145
196610,0.8011,0.322,0.283,0.2345,0.1474,0.3924,0.3219,0.2711,0.2454,0.1474,0.4429,0.3263,0.2716,0.2281,0.1939,0.3816,0.311,0.2616,0.1853,0.1907,0.4569,0.3052,0.2352,0.2219,0.2146
196611,0.7947,0.3234,0.285,0.2366,0.1476,0.3955,0.3216,0.2702,0.2445,0.1471,0.4448,0.3272,0.2738,0.2278,0.1918,0.3791,0.312,0.2613,0.1901,0.1953,0.4553,0.3007,0.2347,0.2214,0.2122
196612,0.7712,0.3231,0.2838,0.237,0.1456,0.3803,0.3243,0.272,0.2456,0.1455,0.4515,0.3284,0.2732,0.2269,0.1924,0.381,0.3117,0.2607,0.1875,0.1932,0.4585,0.3041,0.2354,0.2203,0.2078
196701,0.8581,0.3231,0.283,0.2359,0.1468,0.3823,0.3238,0.2699,0.2456,0.1473,0.4549,0.3262,0.2747,0.2278,0.1917,0.3811,0.3123,0.2603,0.1886,0.1915,0.4581,0.3044,0.2352,0.2212,0.2071
196702,0.7877,0.3212,0.2812,0.2337,0.1469,0.3826,0.3255,0.2714,0.2457,0.1467,0.4617,0.3275,0.2746,0.228,0.1922,0.3812,0.3121,0.2609,0.1776,0.1918,0.4603,0.3049,0.2354,0.2218,0.2106
196703,0.7255,0.3222,0.2811,0.2322,0.1442,0.3805,0.3243,0.271,0.2462,0.1455,0.4666,0.3277,0.2742,0.228,0.1925,0.3812,0.3109,0.2606,0.1743,0.1881,0.4622,0.3051,0.2354,0.2221,0.2103
196704,0.7407,0.3197,0.2819,0.2314,0.1425,0.3773,0.3264,0.2696,0.2459,0.147,0.471,0.3294,0.2746,0.2274,0.192,0.3818,0.3109,0.2611,0.1755,0.1884,0.4647,0.3057,0.2355,0.2225,0.211
196705,0.7163,0.3168,0.2825,0.2295,0.1421,0.3812,0.3254,0.2684,0.2472,0.1482,0.4725,0.3284,0.2744,0.2266,0.1933,0.383,0.3103,0.263,0.1753,0.1844,0.4655,0.3043,0.2356,0.2226,0.2125
196706,0.7361,0.3161,0.2817,0.2282,0.1428,0.3823,0.3271,0.2709,0.2457,0.1495,0.4724,0.3293,0.2741,0.2284,0.1924,0.383,0.31,0.2637,0.1762,0.1814,0.4658,0.3078,0.2356,0.2226,0.2118
196707,0.2971,0.3363,0.3337,0.2539,0.1685,0.3748,0.3748,0.2965,0.2583,0.1685,0.5033,0.3373,0.2826,0.2598,0.2019,0.412,0.3578,0.2796,0.237,0.1853,0.4618,0.3305,0.2387,0.2302,0.2337
196708,0.3031,0.3381,0.3383,0.2541,0.1695,0.3767,0.3714,0.2978,0.2574,0.1685,0.5126,0.3399,0.2827,0.2607,0.2005,0.4143,0.3567,0.2806,0.2351,0.1868,0.4593,0.3308,0.2389,0.2299,0.233
196709,0.3199,0.342,0.3363,0.2555,0.168,0.379,0.3728,0.3006,0.2589,0.1688,0.5127,0.3401,0.2815,0.2606,0.1991,0.4167,0.3561,0.2809,0.2366,0.1875,0.4586,0.3304,0.239,0.2298,0.2332
196710,0.3387,0.3436,0.3353,0.252,0.168,0.3766,0.3722,0.2983,0.2584,0.1673,0.5055,0.3392,0.2829,0.2613,0.2002,0.4165,0.3558,0.2812,0.2365,0.1879,0.4594,0.3305,0.239,0.2296,0.2348
196711,0.3416,0.3409,0.3339,0.252,0.167,0.3735,0.3726,0.2971,0.2567,0.1664,0.5028,0.338,0.2822,0.2606,0.1984,0.4225,0.3571,0.2804,0.2348,0.1861,0.4625,0.3309,0.239,0.2291,0.2349
196712,0.3318,0.3389,0.3356,0.2547,0.1684,0.3707,0.373,0.3027,0.2565,0.1647,0.5085,0.3388,0.2833,0.2612,0.1996,0.4179,0.356,0.2801,0.2344,0.1851,0.4625,0.3289,0.2386,0.2291,0.2369
196801,0.2939,0.3402,0.3379,0.2572,0.1664,0.3766,0.3742,0.3025,0.2546,0.1623,0.5136,0.3387,0.2859,0.2599,0.1976,0.4216,0.3551,0.2796,0.2325,0.1842,0.464,0.3281,0.2389,0.2295,0.237
196802,0.2845,0.3361,0.3357,0.2548,0.1646,0.3749,0.3739,0.3021,0.2559,0.1631,0.5176,0.3371,0.2841,0.2598,0.2004,0.4206,0.3568,0.2796,0.2324,0.1854,0.4601,0.329,0.2387,0.2293,0.2361
196803,0.2995,0.3423,0.3393,0.2556,0.1661,0.3751,0.376,0.3055,0.2538,0.1637,0.5114,0.3359,0.2839,0.259,0.2004,0.4208,0.3559,0.2805,0.2332,0.1884,0.4598,0.3291,0.2386,0.2295,0.2361
196804,0.2961,0.3467,0.3385,0.2561,0.165,0.374,0.3793,0.3036,0.2542,0.1649,0.5107,0.3379,0.2837,0.259,0.1983,0.4202,0.3259,0.2808,0.2328,0.1867,0.4608,0.3315,0.2384,0.2294,0.2369
196805,0.2694,0.3483,0.3388,0.2576,0.1632,0.3756,0.382,0.3055,0.2537,0.1629,0.5111,0.3407,0.2859,0.2588,0.1942,0.4218,0.3267,0.2811,0.231,0.1903,0.461,0.3306,0.2384,0.2291,0.239
196806,0.233,0.3502,0.338,0.2577,0.1627,0.372,0.382,0.304,0.2524,0.1622,0.5042,0.3419,0.2881,0.2579,0.1938,0.4235,0.3281,0.2802,0.2314,0.1898,0.4625,0.33,0.2386,0.229,0.2379
196807,0.3093,0.3122,0.25,0.2378,0.1658,0.3631,0.3008,0.2742,0.2466,0.1613,0.4007,0.3231,0.281,0.2167,0.1709,0.425,0.3144,0.2689,0.2849,0.1904,0.4659,0.3375,0.2564,0.2289,0.1791
196808,0.3074,0.3118,0.2485,0.2392,0.1636,0.3609,0.2992,0.275,0.2463,0.1594,0.4019,0.3213,0.2815,0.2169,0.1716,0.4244,0.3133,0.269,0.287,0.1915,0.4656,0.3384,0.257,0.2291,0.1796
196809,0.3108,0.309,0.2465,0.2373,0.1641,0.366,0.2984,0.2764,0.2464,0.1599,0.4038,0.3218,0.2824,0.2157,0.1726,0.4283,0.3125,0.2678,0.2851,0.1913,0.4651,0.3383,0.2567,0.2289,0.1793
196810,0.3099,0.3101,0.2452,0.2352,0.1625,0.3578,0.2992,0.2779,0.2452,0.1612,0.4049,0.3208,0.2823,0.2152,0.1719,0.4237,0.312,0.2678,0.2817,0.1925,0.4628,0.3396,0.2562,0.2291,0.1784
196811,0.3045,0.3098,0.2449,0.236,0.1617,0.3608,0.2998,0.2806,0.2457,0.1646,0.4065,0.3218,0.2828,0.2148,0.172,0.4267,0.3113,0.2674,0.2818,0.1937,0.4603,0.3399,0.2562,0.2286,0.1777
196812,0.3099,0.3064,0.2439,0.2377,0.162,0.3548,0.3014,0.2816,0.2463,0.1647,0.4054,0.3228,0.2809,0.2134,0.1725,0.4265,0.3118,0.2693,0.2748,0.1929,0.4618,0.3391,0.2551,0.229,0.1801
196901,0.2998,0.3044,0.2424,0.2362,0.1617,0.3531,0.2964,0.278,0.2458,0.1665,0.4057,0.3227,0.2815,0.2133,0.1726,0.4272,0.3128,0.2693,0.2787,0.1936,0.4619,0.3397,0.2556,0.2286,0.1804
196902,0.2938,0.3053,0.243,0.2358,0.161,0.3505,0.2954,0.2795,0.2458,0.1655,0.4063,0.3219,0.2816,0.2139,0.1738,0.4265,0.3118,0.2696,0.2775,0.1939,0.4608,0.3393,0.2554,0.2286,0.1802
196903,0.3008,0.3076,0.244,0.2363,0.1618,0.352,0.3007,0.2808,0.2469,0.1664,0.4078,0.3201,0.283,0.2139,0.1748,0.4289,0.3098,0.2688,0.276,0.1948,0.462,0.3388,0.2562,0.2287,0.1796
196904,0.2994,0.3051,0.2437,0.2338,0.1617,0.3558,0.3028,0.281,0.2462,0.1622,0.408,0.317,0.2824,0.2131,0.1756,0.4256,0.3116,0.2686,0.2771,0.1955,0.4611,0.3387,0.2561,0.2277,0.1803
196905,0.2945,0.3054,0.243,0.2335,0.1613,0.354,0.2955,0.2798,0.2461,0.158,0.408,0.316,0.2809,0.2114,0.1764,0.4242,0.3084,0.2681,0.2707,0.1929,0.4614,0.3396,0.2557,0.228,0.1802
196906,0.2902,0.3013,0.2417,0.23,0.1606,0.3513,0.2993,0.2811,0.2467,0.1518,0.4065,0.3167,0.2816,0.2115,0.177,0.4249,0.3077,0.2679,0.2664,0.1921,0.4625,0.3404,0.2558,0.228,0.18
196907,0.3309,0.2491,0.2579,0.2226,0.1639,0.3779,0.3336,0.2788,0.253,0.1723,0.5447,0.3331,0.257,0.2506,0.1781,0.464,0.3229,0.2673,0.2441,0.236,0.6679,0.3357,0.3049,0.2389,0.2271
196908,0.3347,0.253,0.2589,0.223,0.1661,0.3807,0.3356,0.2793,0.2534,0.174,0.5429,0.3366,0.2591,0.2505,0.1788,0.4687,0.3228,0.2677,0.2463,0.2376,0.6576,0.337,0.306,0.2394,0.2267
196909,0.3416,0.2543,0.2601,0.2222,0.1661,0.3823,0.332,0.279,0.2517,0.1735,0.533,0.3346,0.2572,0.2503,0.1782,0.4683,0.3226,0.2662,0.2449,0.2338,0.6494,0.3355,0.3045,0.2384,0.2272
196910,0.3481,0.2565,0.2617,0.2216,0.1633,0.3849,0.3335,0.2773,0.2508,0.1734,0.5384,0.337,0.2565,0.2509,0.1781,0.4625,0.3204,0.2654,0.2456,0.2339,0.6411,0.3347,0.308,0.2389,0.2268
196911,0.336,0.2563,0.2594,0.2189,0.1632,0.3866,0.3319,0.2762,0.248,0.1746,0.5356,0.3373,0.256,0.2521,0.1779,0.4612,0.3193,0.2643,0.2477,0.2124,0.6474,0.334,0.3082,0.2394,0.2267
196912,0.3343,0.2569,0.258,0.2203,0.1639,0.3912,0.3324,0.2768,0.2488,0.1743,0.5349,0.3365,0.2576,0.2507,0.1784,0.4633,0.3198,0.2639,0.2471,0.2094,0.6477,0.3328,0.3073,0.2399,0.2275
197001,0.357,0.2612,0.2578,0.2222,0.1656,0.3958,0.3346,0.2768,0.2502,0.1764,0.5427,0.3391,0.258,0.2508,0.1786,0.4607,0.3176,0.2638,0.2458,0.2147,0.64,0.3316,0.306,0.2393,0.227
197002,0.3676,0.2585,0.2591,0.222,0.1647,0.3929,0.3324,0.2787,0.2525,0.1764,0.527,0.3392,0.2576,0.251,0.1793,0.4648,0.3161,0.2656,0.2468,0.2159,0.6316,0.3326,0.3075,0.239,0.2266
197003,0.3643,0.2557,0.2585,0.222,0.1641,0.3979,0.3357,0.275,0.2512,0.1757,0.5313,0.3395,0.2587,0.2504,0.1795,0.4686,0.3147,0.2648,0.2471,0.2085,0.6299,0.3319,0.3074,0.2383,0.2266
197004,0.3649,0.2564,0.2613,0.2243,0.1645,0.3992,0.3373,0.274,0.2525,0.1753,0.5316,0.3404,0.2595,0.2498,0.1791,0.4731,0.3154,0.2663,0.2476,0.2016,0.6358,0.3314,0.3094,0.2394,0.2271
197005,0.3801,0.2589,0.2653,0.2291,0.1679,0.4079,0.3406,0.2759,0.2544,0.1759,0.5245,0.3438,0.2606,0.249,0.18,0.483,0.3175,0.2675,0.2492,0.205,0.6275,0.3334,0.3098,0.2389,0.2271
197006,0.3626,0.2609,0.2653,0.2302,0.1695,0.4095,0.3424,0.2824,0.2562,0.1753,0.5348,0.3434,0.2651,0.2484,0.1801,0.4897,0.3192,0.2684,0.2488,0.203,0.6302,0.3359,0.3091,0.239,0.2273
197007,0.361,0.2706,0.2634,0.2376,0.1619,0.4903,0.3119,0.2748,0.2539,0.1618,0.4939,0.3185,0.2973,0.2244,0.1905,0.4646,0.3064,0.2604,0.24,0.172,0.4744,0.3859,0.2546,0.218,0.2008
197008,0.357,0.2749,0.2642,0.2393,0.1621,0.4851,0.3159,0.2728,0.2555,0.1582,0.4914,0.3171,0.3013,0.2253,0.1912,0.4711,0.3034,0.261,0.239,0.1726,0.4719,0.3861,0.2549,0.2182,0.2003
197009,0.359,0.2731,0.2653,0.2403,0.1618,0.4934,0.318,0.2727,0.2564,0.158,0.4972,0.3173,0.2997,0.2255,0.1936,0.4702,0.304,0.2623,0.2406,0.1745,0.4723,0.3892,0.2559,0.2178,0.2015
197010,0.362,0.272,0.2652,0.2405,0.1616,0.4969,0.3196,0.2705,0.2555,0.1573,0.5066,0.3166,0.3006,0.2212,0.1928,0.4709,0.3023,0.2626,0.2403,0.1708,0.4749,0.3869,0.2554,0.2171,0.2003
197011,0.3627,0.267,0.2678,0.2411,0.1609,0.4828,0.3215,0.2746,0.2559,0.1554,0.4995,0.3174,0.3009,0.2243,0.1918,0.4731,0.3059,0.2631,0.2405,0.1714,0.476,0.3878,0.2558,0.2162,0.2001
197012,0.3646,0.2758,0.2693,0.2432,0.1625,0.4797,0.3229,0.2742,0.2581,0.1597,0.5016,0.3181,0.3021,0.2255,0.1927,0.477,0.3041,0.2637,0.2395,0.1732,0.4739,0.3885,0.2562,0.2161,0.2005
197101,0.3749,0.2831,0.2721,0.2452,0.1633,0.4806,0.3271,0.2734,0.2575,0.1566,0.5065,0.3213,0.301,0.2257,0.1924,0.4767,0.307,0.2641,0.2398,0.1733,0.4733,0.3862,0.2567,0.2164,0.1999
197102,0.3839,0.2791,0.2659,0.2455,0.1637,0.4771,0.3283,0.2713,0.2567,0.1543,0.5209,0.3153,0.3002,0.2265,0.1952,0.4683,0.3058,0.2639,0.2413,0.1721,0.4737,0.3858,0.2569,0.2176,0.1981
197103,0.376,0.2806,0.2669,0.2451,0.1622,0.474,0.3292,0.2735,0.2569,0.1548,0.5164,0.318,0.2999,0.225,0.194,0.4684,0.3053,0.2647,0.2415,0.1722,0.474,0.3874,0.2566,0.2164,0.1988
197104,0.3979,0.2767,0.2659,0.2471,0.1614,0.4848,0.331,0.2737,0.2562,0.1543,0.5177,0.317,0.3022,0.2211,0.1953,0.4685,0.3044,0.2628,0.2419,0.1726,0.4734,0.3868,0.2563,0.2161,0.1993
197105,0.3955,0.2816,0.2662,0.2456,0.161,0.4838,0.3302,0.2728,0.2565,0.151,0.517,0.3166,0.3,0.2202,0.1962,0.47,0.3059,0.2618,0.2408,0.1721,0.4713,0.3876,0.2565,0.2152,0.2007
197106,0.3957,0.2856,0.2658,0.2464,0.1617,0.4974,0.3321,0.2726,0.2579,0.1501,0.5143,0.3185,0.3016,0.2225,0.1954,0.4717,0.3055,0.263,0.2412,0.1714,0.4693,0.3874,0.2567,0.2155,0.1998
197107,1.4338,0.2083,0.2191,0.183,0.1126,0.4954,0.3053,0.2228,0.2056,0.156,0.4365,0.2991,0.2317,0.2077,0.1049,0.416,0.2837,0.2218,0.1946,0.1089,0.404,0.2826,0.2313,0.1993,0.1779
197108,1.4455,0.2141,0.2204,0.1844,0.1132,0.4971,0.3037,0.223,0.2051,0.1575,0.4375,0.3021,0.2332,0.208,0.1028,0.4141,0.2842,0.2224,0.1944,0.1091,0.4031,0.2826,0.2307,0.1992,0.1805
197109,1.4298,0.215,0.2254,0.1834,0.1125,0.5019,0.3051,0.2259,0.2062,0.1553,0.439,0.3035,0.2323,0.2085,0.1033,0.4183,0.2837,0.2233,0.1943,0.1079,0.4,0.2823,0.2305,0.1986,0.1792
197110,1.2497,0.2153,0.2277,0.1847,0.1136,0.5153,0.3025,0.2257,0.2062,0.1575,0.4393,0.3013,0.2328,0.2088,0.1023,0.4199,0.284,0.2237,0.194,0.1078,0.4,0.2813,0.2301,0.1993,0.1804
197111,1.1937,0.2209,0.2289,0.1845,0.1155,0.5122,0.2999,0.2269,0.2079,0.1564,0.4374,0.3054,0.2333,0.2094,0.1039,0.4215,0.2847,0.2233,0.1944,0.107,0.401,0.2827,0.2293,0.1993,0.1819
197112,1.1357,0.2213,0.2318,0.1867,0.1158,0.5163,0.3,0.2254,0.2093,0.1562,0.437,0.306,0.2332,0.2102,0.1037,0.4248,0.2862,0.2242,0.1949,0.1056,0.4007,0.2838,0.2293,0.1999,0.1808
197201,1.0758,0.2256,0.2356,0.1875,0.1166,0.5115,0.2985,0.2205,0.2091,0.1537,0.4372,0.3095,0.2348,0.2078,0.1025,0.4249,0.2861,0.2241,0.1949,0.107,0.4013,0.2817,0.2287,0.1996,0.1797
197202,1.1072,0.2208,0.2305,0.1846,0.116,0.5068,0.3006,0.2096,0.2075,0.152,0.4421,0.3073,0.2343,0.208,0.0966,0.425,0.2866,0.2251,0.1954,0.1064,0.4038,0.2842,0.2291,0.1992,0.1801
197203,1.0715,0.2216,0.2275,0.1845,0.1161,0.5111,0.3,0.2116,0.208,0.1475,0.4427,0.3079,0.2369,0.2079,0.0971,0.4246,0.2873,0.2252,0.1951,0.1059,0.4025,0.2833,0.2296,0.1984,0.1784
197204,1.0265,0.2212,0.2262,0.185,0.1159,0.5023,0.2978,0.2135,0.2074,0.1482,0.4413,0.3064,0.2378,0.2084,0.1016,0.421,0.2892,0.2263,0.1956,0.1062,0.4009,0.2819,0.2293,0.1983,0.1799
197205,0.9789,0.2253,0.2275,0.184,0.1155,0.5064,0.2993,0.2169,0.2063,0.1444,0.4437,0.3088,0.2365,0.2098,0.0994,0.4186,0.2894,0.2256,0.195,0.1069,0.4011,0.2798,0.2291,0.1973,0.1794
197206,1.1889,0.2302,0.2278,0.1837,0.1137,0.5052,0.2988,0.2197,0.2069,0.1423,0.4433,0.3111,0.2377,0.2099,0.0976,0.4189,0.29,0.2257,0.1955,0.1055,0.4018,0.2795,0.2297,0.1973,0.1785
197207,0.348,0.2504,0.2146,0.1645,0.1129,0.394,0.3086,0.2526,0.192,0.1304,0.3947,0.2526,0.2329,0.1964,0.143,0.4034,0.2868,0.2375,0.2102,0.0958,0.3979,0.3629,0.2523,0.2124,0.1348
197208,0.3482,0.2496,0.2154,0.1645,0.1106,0.3839,0.3078,0.253,0.1971,0.1335,0.3946,0.2521,0.2328,0.1982,0.1431,0.3992,0.2871,0.2376,0.2113,0.0978,0.3988,0.3646,0.253,0.2132,0.1355
197209,0.3683,0.2526,0.2161,0.1671,0.1115,0.3773,0.3079,0.2517,0.1981,0.1355,0.3939,0.2529,0.2342,0.1967,0.1409,0.401,0.29,0.2384,0.2121,0.0962,0.3995,0.3647,0.2534,0.2136,0.1353
197210,0.3772,0.252,0.2164,0.168,0.1104,0.3801,0.309,0.2522,0.2008,0.1363,0.3952,0.2526,0.2349,0.1962,0.1421,0.4032,0.2906,0.2391,0.2126,0.0955,0.3995,0.3641,0.2537,0.2137,0.1354
197211,0.3722,0.2612,0.2178,0.1709,0.1132,0.3703,0.3113,0.2514,0.1971,0.1361,0.3931,0.2527,0.2384,0.1985,0.1402,0.4023,0.2898,0.2396,0.2125,0.0937,0.3987,0.3596,0.254,0.2133,0.1358
197212,0.396,0.2607,0.2199,0.1703,0.111,0.3661,0.3137,0.2493,0.1987,0.1355,0.3985,0.2555,0.2381,0.1982,0.1404,0.4031,0.2879,0.239,0.2122,0.0953,0.3982,0.3604,0.2535,0.2143,0.1365
197301,0.3933,0.2573,0.2189,0.1712,0.1098,0.3623,0.3117,0.2475,0.2013,0.1361,0.3974,0.2548,0.2394,0.1981,0.14,0.4035,0.2886,0.2402,0.2124,0.0946,0.3969,0.3584,0.2536,0.2155,0.1373
197302,0.3897,0.2569,0.2181,0.1698,0.109,0.3642,0.311,0.2482,0.203,0.1375,0.3979,0.2532,0.2393,0.1985,0.1411,0.4064,0.2909,0.2407,0.2117,0.0952,0.3971,0.3619,0.2552,0.2153,0.1376
197303,0.4004,0.254,0.2199,0.1713,0.1106,0.3675,0.3087,0.2477,0.2038,0.1373,0.3976,0.2525,0.2385,0.1995,0.1426,0.4062,0.2916,0.2403,0.2111,0.094,0.3976,0.3612,0.2551,0.2148,0.1372
197304,0.4059,0.2551,0.2182,0.1701,0.1082,0.3717,0.3094,0.2489,0.2071,0.1354,0.3987,0.2541,0.2392,0.2011,0.1425,0.4083,0.2933,0.2406,0.2117,0.0943,0.3971,0.3601,0.2558,0.2143,0.1367
197305,0.394,0.2545,0.2199,0.171,0.1114,0.3703,0.3068,0.2478,0.2079,0.1371,0.3934,0.255,0.2376,0.201,0.1435,0.407,0.2939,0.2409,0.2114,0.0937,0.3958,0.3645,0.2562,0.2144,0.1372
197306,0.4117,0.2561,0.2246,0.1714,0.1111,0.3726,0.3057,0.2486,0.2096,0.1364,0.3923,0.2568,0.2357,0.1993,0.1427,0.4112,0.2939,0.2416,0.2116,0.0943,0.3956,0.361,0.2556,0.2148,0.1367
197307,0.3438,0.2968,0.273,0.22,0.1549,0.3478,0.297,0.2437,0.216,0.1791,0.3646,0.2856,0.2537,0.3984,0.1553,0.3627,0.2782,0.2354,0.2084,0.1441,0.3887,0.3166,0.2729,0.2289,0.153
197308,0.3477,0.2979,0.2725,0.2182,0.1546,0.345,0.2915,0.2429,0.2131,0.1755,0.3634,0.2837,0.2536,0.3974,0.1517,0.3642,0.2781,0.2338,0.2074,0.1443,0.3858,0.3137,0.273,0.2284,0.153
197309,0.3493,0.2961,0.2718,0.2184,0.1542,0.3208,0.2942,0.2421,0.2092,0.1752,0.3642,0.2846,0.2539,0.3929,0.1503,0.3663,0.2771,0.2342,0.2071,0.1436,0.3863,0.3106,0.2729,0.2276,0.1519
197310,0.3592,0.2942,0.2702,0.2186,0.1541,0.3257,0.2957,0.2438,0.209,0.1752,0.3662,0.2842,0.2535,0.3903,0.1511,0.3654,0.2772,0.2343,0.2075,0.1451,0.383,0.3101,0.2718,0.2279,0.1529
197311,0.3582,0.2918,0.2681,0.2159,0.1537,0.3797,0.2933,0.2434,0.2088,0.1739,0.3619,0.2835,0.2535,0.4004,0.1533,0.3663,0.2756,0.2337,0.2075,0.1431,0.3831,0.3064,0.2747,0.2265,0.1503
197312,0.3495,0.2897,0.2677,0.2129,0.1544,0.3851,0.2946,0.2449,0.2073,0.1741,0.3591,0.284,0.2535,0.4188,0.1547,0.3635,0.2733,0.2312,0.2066,0.1411,0.3844,0.3,0.2756,0.2258,0.1469
197401,0.3587,0.2832,0.2692,0.2155,0.154,0.3875,0.291,0.2429,0.2086,0.1743,0.3588,0.2843,0.2518,0.398,0.1525,0.3647,0.2737,0.2297,0.2061,0.1404,0.3823,0.2963,0.2767,0.2259,0.1461
197402,0.3442,0.2813,0.2658,0.2137,0.1519,0.3957,0.2912,0.2404,0.199,0.1742,0.3604,0.2845,0.2537,0.3942,0.1536,0.3649,0.2709,0.2306,0.2066,0.1411,0.3813,0.3057,0.2738,0.227,0.1471
197403,0.3463,0.2808,0.2664,0.2163,0.1531,0.3929,0.2936,0.2396,0.2019,0.1735,0.3632,0.2858,0.256,0.3978,0.1528,0.3637,0.2754,0.2306,0.2067,0.1414,0.3805,0.3042,0.2731,0.2266,0.1472
197404,0.3523,0.2832,0.267,0.2164,0.1537,0.3893,0.2935,0.2425,0.2027,0.1714,0.3652,0.2862,0.2587,0.3987,0.1532,0.3631,0.2778,0.2302,0.2072,0.1432,0.3819,0.3055,0.2731,0.2281,0.1473
